DeptId,ZipCode,NumberOfStations,ActivePersonnel
6060,78839,1,18
6061,49920,1,25
6062,18433,1,20
6063,15857,2,86
6064,58222,1,18
6065,72210,2,25
6066,06029,1,15
6067,50432,1,17
6068,60014,3,66
6069,80545,1,13
6070,34428,1,19
6071,39059,2,40
6072,48818,1,22
6073,49420,1,20
6074,89060,1,6
6075,42729,1,25
6076,53807,1,43
6077,36907,2,18
6078,66940,1,20
6079,42079,3,17
6080,14727,1,49
6081,65453,2,24
6082,61427,2,30
6083,87013,1,40
6084,87014,1,10
6085,53110,2,25
6086,12729,1,40
6087,77954,1,51
6088,00656,1,13
6089,00687,1,10
6090,39571,1,26
6091,39183,1,23
6092,28734,1,32
6093,71021,3,22
6094,38451,1,26
6095,35055,2,38
6096,25510,1,26
6097,60929,1,20
6098,28723,3,44
6099,22701,1,45
6100,90232,3,67
6101,67484,1,9
6102,46511,1,19
6103,55779,1,20
6104,38571,16,170
6105,40823,3,16
6106,04021,2,54
6107,21502,3,54
6108,02864,4,52
6109,54829,1,30
6110,37051,1,24
6111,37724,1,9
6112,12901,1,28
6113,40862,2,21
6114,28306,1,64
6115,43950,2,43
6116,17257,1,40
6117,15522,1,22
6118,08332,1,17
6119,43732,1,31
6120,50843,1,22
6121,39750,1,20
6122,01026,1,16
6123,19540,3,48
6124,04079,1,8
6125,75434,1,15
6126,42035,3,18
6127,83845,2,8
6128,48728,1,20
6129,56123,1,22
6130,27917,1,144
6131,35504,2,25
6132,63339,1,17
6133,71728,1,12
6134,69025,1,25
6135,48737,1,15
6136,54006,1,32
6137,74023,1,23
6138,51018,1,20
6139,04563,1,24
6140,75760,1,14
6141,72526,2,16
6142,36852,2,18
6143,40115,2,20
6144,73639,1,11
6145,59301,2,18
6146,49405,1,44
6147,60481,1,16
6148,57730,1,29
6149,59024,1,10
6150,11935,1,96
6151,75417,1,20
6153,62238,1,12
6154,66079,1,18
6155,54618,1,17
6156,49548,1,18
6157,41777,4,31
6158,02713,1,8
6159,44221,5,74
6160,44125,1,28
6161,13158,1,29
6162,14481,1,30
6163,56444,1,25
6164,77095,14,305
6165,24827,1,15
6166,43413,1,24
6167,50528,1,18
6168,41031,2,24
6169,77429,4,139
6170,93940,2,18
6171,38452,1,16
6172,77327,1,20
6173,28394,3,77
6174,62923,1,9
6175,73029,1,18
6176,56323,1,20
6177,78850,1,15
6178,39540,1,25
6179,73731,1,16
6180,77905,1,18
6181,29640,1,30
6182,65661,2,30
6183,36853,1,31
6184,65635,1,17
6185,49724,2,12
6186,92327,3,20
6187,49821,1,35
6188,19939,1,58
6189,62828,1,20
6190,54830,2,13
6191,30423,2,5
6192,85086,6,150
6193,71950,1,23
6194,74540,1,7
6195,15902,1,15
6196,68731,1,24
6197,55925,1,16
6198,61018,1,28
6199,55017,1,17
6200,15902,1,35
6201,22193,4,130
6202,54931,1,36
6203,74647,1,20
6204,61705,2,23
6205,78616,1,7
6206,36322,1,40
6207,79022,1,32
6208,32465,1,10
6209,37343,3,56
6210,50063,1,25
6211,75253,1,30
6212,18612,1,25
6213,97338,1,46
6214,75201,58,1950
6215,75261,5,170
6216,62330,4,65
6217,48835,1,26
6218,43302,1,17
6219,71953,1,18
6220,57529,1,15
6221,26036,1,15
6222,35172,1,15
6223,18414,1,35
6224,01226,1,35
6225,56324,1,23
6226,03598,1,8
6227,49445,1,15
6228,69131,1,40
6229,53926,1,13
6230,76016,1,20
6231,61320,1,13
6232,76804,1,14
6233,75979,1,16
6234,67632,1,12
6235,24236,1,23
6236,72039,3,16
6237,43534,1,19
6238,44460,2,49
6239,84783,2,53
6240,77430,1,15
6241,47847,1,35
6242,28792,1,36
6243,61321,1,21
6244,30668,1,12
6245,54830,1,26
6246,51019,1,20
6247,06810,16,285
6248,03230,1,16
6249,77534,1,25
6250,05738,2,24
6251,37725,2,30
6252,53529,1,23
6253,25831,1,22
6254,04424,1,12
6255,59263,1,28
6256,06239,1,45
6257,30633,1,22
6258,68831,1,10
6259,12929,1,35
6260,14437,1,60
6261,57329,1,15
6262,24237,1,38
6263,56230,1,22
6264,61732,1,28
6265,56231,1,13
6266,01923,2,49
6267,03819,2,26
6268,17821,4,60
6269,72833,1,22
6270,52623,1,24
6271,61832,4,44
6272,24541,7,122
6273,40422,2,50
6274,46122,2,36
6275,31017,1,15
6276,25053,1,35
6277,36526,4,53
6278,19023,1,35
6279,19079,1,45
6280,59829,1,28
6281,72834,2,20
6282,72834,3,23
6283,08318,1,30
6284,56120,1,16
6285,14040,1,71
6286,06820,1,60
6287,53114,1,25
6288,60561,3,43
6289,53530,1,35
6290,29550,15,135
6291,29532,1,30
6292,23958,1,15
6293,16115,1,20
6294,21034,2,108
6295,27839,1,21
6296,15658,1,31
6297,98241,2,26
6298,79024,1,15
6299,02747,3,43
6300,02748,1,44
6301,02748,1,37
6302,74523,1,11
6303,55325,1,30
6304,87821,1,10
6305,29915,2,22
6306,15931,1,110
6307,17870,1,35
6308,17113,1,38
6309,36528,1,12
6310,17018,1,35
6311,82637,1,28
6312,52801,7,135
6313,99122,1,26
6314,74026,1,22
6315,13750,1,53
6316,58021,1,21
6317,41616,2,0
6318,68632,1,55
6319,70053,4,53
6320,28036,2,67
6321,27870,2,35
6322,27028,1,26
6323,42303,2,29
6324,25309,1,22
6325,96108,1,12
6326,61019,1,19
6327,35146,2,18
6328,79734,1,11
6329,11772,1,45
6330,26260,1,17
6331,73030,2,25
6332,28524,1,22
6333,31018,1,19
6334,48423,2,30
6335,36256,1,8
6336,24828,1,13
6337,64638,1,15
6338,30534,8,90
6339,39842,1,16
6340,56232,1,25
6341,50066,1,6
6342,62520,1,18
6343,68337,1,21
6344,58428,1,10
6345,42408,1,22
6346,76639,1,14
6347,89415,2,24
6348,97429,1,18
6349,16222,1,40
6350,45402,12,340
6351,99328,1,30
6352,37321,2,29
6353,82836,1,18
6354,97114,3,35
6355,14041,1,30
6356,55327,2,27
6357,77535,2,35
6358,32114,7,98
6359,32118,1,35
6360,06241,1,50
6361,97825,1,7
6362,58429,1,25
6363,76049,1,25
6364,71801,2,10
6365,81630,1,10
6366,53532,1,78
6367,75559,1,25
6368,92028,1,20
6369,54115,2,42
6370,71832,2,28
6371,50069,1,12
6372,54624,1,16
6373,63020,6,56
6374,49725,1,20
6375,72041,2,22
6376,72042,1,39
6377,57732,1,25
6378,07723,1,77
6379,21821,1,35
6380,59046,1,14
6381,64439,2,22
6382,48120,4,121
6383,48127,2,59
6384,59421,1,9
6385,83823,2,30
6386,92328,2,15
6387,04622,1,10
6388,37743,1,15
6389,39817,9,62
6390,67749,3,40
6391,67653,1,11
6392,38329,1,26
6393,35603,9,114
6394,37322,2,20
6395,39327,1,14
6396,46733,1,35
6397,76234,1,38
6398,62526,7,103
6399,49045,1,43
6400,68020,1,38
6401,46221,3,70
6402,45659,1,15
6403,17044,1,25
6404,38329,1,26
6405,37324,2,20
6406,48427,1,25
6407,52101,1,35
6408,08610,1,36
6409,02026,2,66
6410,04429,2,14
6411,28360,1,33
6412,21541,1,26
6413,28618,1,31
6414,06417,1,45
6415,27330,1,23
6416,52222,1,21
6417,28525,1,34
6418,08023,1,35
6419,64740,1,12
6420,61733,1,15
6421,56527,1,20
6422,65326,4,22
6423,73012,1,25
6424,74636,1,12
6425,04627,1,28
6426,17961,1,25
6427,37726,1,15
6428,59722,1,25
6429,81223,2,31
6430,54007,1,19
6431,21550,1,35
6432,77536,1,89
6433,11729,2,100
6434,36529,1,17
6435,45236,1,38
6436,56636,1,25
6437,92026,3,25
6438,80105,1,18
6439,64741,1,6
6440,44411,1,25
6441,53531,1,40
6442,48461,1,24
6443,49238,1,22
6444,48858,1,13
6445,45140,4,74
6446,43115,1,17
6447,24432,1,15
6448,13502,2,73
6449,03037,2,55
6450,60015,2,45
6451,03244,3,32
6452,58731,1,10
6453,99736,1,23
6454,44693,1,16
6455,26180,1,26
6456,56444,1,23
6457,89823,2,8
6458,43213,1,26
6459,23297,1,29
6460,13628,1,25
6461,51527,1,22
6462,43512,1,32
6463,12180,1,55
6464,32433,1,15
6465,56271,1,15
6466,43318,1,20
6467,13684,1,12
6468,30084,26,890
6469,37166,11,83
6470,60115,3,61
6471,64440,1,33
6472,13630,1,40
6473,73115,2,29
6474,92014,1,29
6475,81132,2,31
6476,78840,4,72
6477,37727,1,20
6478,32720,3,49
6479,55328,1,28
6480,12053,1,16
6481,53115,1,38
6482,67449,1,13
6483,61734,1,20
6484,56023,1,17
6485,74027,1,14
6486,19706,1,38
6487,43015,4,65
6488,72835,1,0
6489,17059,1,18
6490,43512,1,47
6491,50317,1,22
6492,48456,1,22
6493,18328,2,35
6494,45867,1,23
6495,43837,1,13
6496,18920,1,21
6497,47037,1,17
6498,18327,1,25
6499,25670,1,28
6500,70528,1,30
6501,76444,1,22
6502,14042,1,35
6503,71232,2,18
6504,13753,2,80
6505,48842,1,40
6506,45233,3,60
6507,78953,1,12
6508,52223,1,30
6509,66418,1,8
6510,71940,4,22
6511,57022,1,26
6512,44620,1,20
6513,32443,1,9
6514,52037,1,21
6515,19940,1,87
6516,12054,2,60
6517,35565,1,14
6518,57330,1,19
6519,15626,1,20
6520,46923,1,35
6521,13104,1,23
6522,45833,2,37
6523,67436,0,22
6524,08075,2,150
6525,33444,6,176
6526,43515,2,48
6527,81416,1,26
6528,81413,2,29
6529,84624,1,30
6530,94571,1,25
6531,63744,1,14
6532,52550,1,11
6533,99737,1,10
6534,48917,3,50
6535,71233,1,15
6536,36258,1,18
6537,17314,1,65
6538,53940,1,34
6539,32725,6,84
6540,07627,1,24
6541,77541,1,8
6542,88030,2,33
6543,46920,1,26
6544,36732,3,28
6545,30535,1,18
6546,95316,1,26
6547,99755,2,6
6548,15429,1,21
6549,23839,1,15
6550,70726,3,29
6551,51442,1,36
6552,75020,3,57
6553,62460,2,24
6554,52624,1,24
6555,29042,1,28
6556,04022,1,16
6557,67481,1,20
6558,54208,1,48
6559,75972,1,8
6560,02670,2,53
6561,44621,2,28
6562,18661,2,8
6563,08214,1,18
6564,04628,1,20
6565,65560,1,26
6566,56528,1,18
6567,76201,8,187
6568,27239,1,0
6569,59430,1,20
6570,48651,1,23
6571,21629,1,40
6572,39083,1,18
6573,17517,1,35
6574,80204,33,914
6575,46926,1,14
6576,28037,3,58
6577,07834,3,70
6578,49058,1,19
6579,20670,3,66
6580,57747,1,11
6581,49037,1,16
6582,13632,1,35
6583,74028,1,12
6584,14043,3,111
6585,97388,3,14
6586,75435,1,14
6587,13754,1,50
6588,08096,8,100
6589,61322,2,22
6590,70633,2,17
6591,67037,2,50
6592,06418,4,240
6593,05830,2,28
6594,50068,1,15
6595,28338,1,22
6596,70634,3,19
6597,71638,2,27
6598,16727,2,20
6599,03038,4,70
6600,15627,1,30
6601,70030,2,24
6602,58733,1,24
6603,50321,1,55
6604,50317,11,312
6605,63131,1,39
6606,60016,3,96
6607,76445,1,15
6608,86404,2,24
6609,92240,1,29
6610,72527,2,20
6611,68340,1,25
6612,43516,1,26
6613,63601,1,22
6614,57231,1,30
6615,34266,3,68
6616,71052,9,41
6617,71049,4,47
6618,71027,6,43
6619,71078,4,42
6620,75115,3,67
6621,35967,1,8
6622,62924,1,18
6623,32541,2,35
6624,48397,1,30
6625,04929,1,26
6626,56501,1,30
6627,48242,4,69
6628,75436,1,18
6629,95304,1,15
6630,01434,1,25
6631,77538,1,10
6632,58301,1,39
6633,58301,2,35
6634,30630,1,9
6635,78016,2,15
6636,45750,1,21
6637,75860,1,20
6638,74431,1,14
6639,18055,1,38
6640,57735,1,8
6641,74029,1,22
6642,48820,3,24
6643,13214,1,37
6644,48820,2,34
6645,68341,1,18
6646,52742,1,31
6647,14728,1,20
6648,54481,1,14
6649,48130,3,26
6650,50070,1,32
6651,88230,2,25
6652,13634,2,60
6653,63841,2,30
6654,04930,2,36
6655,97431,1,22
6656,55926,1,20
6657,50845,1,20
6658,64840,2,10
6659,72630,1,14
6660,18088,1,32
6661,74016,1,9
6662,95619,5,22
6663,84770,1,14
6664,39525,2,14
6665,26217,1,20
6666,73031,1,17
6667,75941,2,32
6668,15486,1,30
6669,53808,1,54
6670,67441,4,35
6671,67451,2,23
6672,58601,2,45
6673,58601,2,40
6674,77539,2,40
6675,18519,1,28
6676,37055,2,28
6677,37055,2,42
6678,73401,2,20
6679,71833,2,21
6680,62424,1,30
6681,83324,1,20
6682,02715,2,39
6683,50624,1,24
6684,75437,1,17
6685,18250,1,50
6686,73641,1,12
6687,73463,1,8
6688,68342,1,25
6689,78017,1,16
6690,99576,3,18
6691,29536,1,25
6692,29536,2,18
6693,29565,1,13
6694,29565,2,18
6695,29536,2,29
6696,59725,1,33
6697,43917,1,20
6698,47018,1,28
6699,23936,1,35
6700,56529,1,29
6701,77853,3,45
6702,79027,1,20
6703,18337,1,45
6704,23841,1,24
6705,75486,1,8
6706,74340,1,13
6707,23842,1,35
6708,16223,1,25
6709,70631,2,20
6710,70510,2,19
6711,45623,2,22
6712,32830,4,135
6713,20747,1,82
6714,38665,3,25
6715,70812,2,26
6716,62530,1,15
6717,80814,2,45
6718,08315,1,20
6719,32399,1,35
6720,11746,3,50
6721,04224,1,19
6722,32628,6,21
6723,40216,1,17
6724,39401,1,21
6725,36420,1,12
6726,04932,4,13
6727,60426,1,55
6728,68732,1,19
6729,95620,1,36
6730,61021,1,22
6731,87527,2,15
6732,61021,3,20
6733,59831,2,10
6734,65459,3,42
6735,52745,1,20
6736,39350,2,19
6737,36736,1,11
6738,17070,1,42
6739,49908,3,14
6740,49735,1,22
6741,30069,1,53
6742,95962,1,16
6743,10522,2,104
6744,27017,1,25
6745,75438,2,11
6746,72560,4,22
6747,55927,1,27
6748,67801,2,25
6749,35077,2,18
6750,54625,1,28
6751,68633,1,23
6752,77334,1,15
6753,53533,1,42
6754,38501,2,18
6755,63637,1,35
6756,37683,1,20
6757,35967,1,20
6758,64746,2,30
6759,57436,1,18
6760,13329,1,43
6761,49922,1,25
6762,35443,1,15
6763,81323,3,18
6764,23843,1,24
6765,60419,2,45
6766,52746,1,24
6767,80921,3,47
6768,29638,1,18
6769,29605,1,20
6770,17981,1,30
6771,39845,1,10
6772,62926,1,20
6773,66024,1,26
6774,66035,4,32
6775,63935,1,28
6776,68832,1,26
6777,78537,1,25
6778,52625,1,27
6779,83615,2,31
6780,95728,2,29
6781,58734,1,25
6782,15033,1,35
6783,76836,1,12
6784,65401,2,30
6785,31092,7,96
6786,22980,1,31
6787,88115,1,18
6788,65637,1,5
6789,97458,1,10
6790,32539,2,21
6791,29477,18,104
6792,68343,1,20
6793,62033,1,20
6794,15216,1,23
6795,08317,1,30
6796,49323,1,24
6797,67634,1,25
6798,18660,1,15
6799,44032,1,12
6800,05251,1,18
6801,38855,3,26
6802,62021,1,12
6803,15237,1,22
6804,41520,1,28
6805,93620,1,16
6806,78618,1,22
6807,36301,8,168
6808,36303,1,11
6809,54149,1,14
6810,57702,2,16
6811,30521,1,21
6812,27043,1,27
6813,28740,2,21
6814,75077,1,26
6815,35553,1,16
6816,29689,1,25
6817,52551,1,21
6818,50433,1,18
6819,73032,1,14
6820,96024,2,15
6821,30134,11,170
6822,98843,3,35
6823,98858,3,35
6824,98830,1,30
6825,98802,3,62
6826,99133,1,40
6827,85607,1,25
6828,35964,1,10
6829,01516,2,32
6830,58735,1,15
6831,51447,1,20
6832,68344,1,12
6833,82633,1,35
6834,75943,2,17
6835,75560,1,10
6836,81324,3,21
6837,03820,3,69
6838,37058,1,15
6839,44622,2,25
6840,72837,1,18
6841,19904,2,100
6842,02030,1,39
6843,08754,7,180
6844,17315,1,25
6845,73734,1,18
6846,41034,1,23
6847,28526,1,24
6848,55929,1,21
6849,04426,1,41
6850,56125,1,17
6851,51528,1,25
6852,19007,1,25
6853,49047,1,25
6854,62927,1,19
6855,37059,1,14
6856,08321,2,30
6857,60515,4,70
6858,83234,1,12
6859,95936,1,20
6860,63536,1,21
6861,19335,2,55
6862,96010,1,7
6863,61736,1,36
6864,67437,1,19
6865,13755,1,56
6866,50071,1,23
6867,96109,1,13
6868,49840,1,19
6869,38559,1,12
6870,73434,1,15
6871,14206,1,60
6872,18901,2,56
6873,36028,1,11
6874,30330,2,29
6875,01826,3,43
6876,58736,1,25
6877,58736,1,25
6878,23937,1,35
6879,97381,1,21
6880,42337,1,27
6881,52552,1,14
6882,27288,2,34
6883,24324,1,35
6884,57531,1,10
6885,72530,3,18
6886,15034,1,60
6887,29333,1,25
6888,58225,2,16
6889,29340,1,25
6890,38225,1,24
6891,14441,1,20
6892,43821,1,44
6893,38737,1,22
6894,47060,2,30
6895,27553,2,40
6896,23844,1,24
6897,64742,1,10
6898,28619,1,58
6899,85746,5,87
6900,78737,1,40
6901,72943,1,15
6902,23435,1,60
6903,28601,1,19
6904,54832,1,22
6905,73735,1,14
6906,49726,1,33
6907,74030,1,51
6908,95441,1,27
6909,24549,1,28
6910,41035,2,52
6911,37640,3,25
6912,35115,1,18
6913,48428,2,30
6914,24243,1,25
6915,15601,1,23
6916,07823,0,33
6917,68345,1,20
6918,62832,2,27
6919,12953,1,15
6920,71024,1,20
6921,03444,1,20
6922,31021,2,35
6923,76446,1,22
6924,18917,1,35
6925,28332,1,26
6926,24084,1,37
6927,47335,2,19
6928,47527,1,34
6929,82513,1,23
6930,17702,1,37
6931,52001,6,89
6932,52003,1,5
6933,84021,1,21
6934,46036,1,18
6935,27949,1,32
6936,38925,1,20
6937,01571,1,47
6938,85292,1,11
6939,29639,1,20
6940,64841,1,31
6941,39337,1,20
6942,97021,1,10
6943,84022,2,26
6944,42348,1,15
6945,55802,8,134
6946,71639,2,22
6947,79029,1,40
6948,22172,2,108
6949,07628,4,80
6950,50625,1,16
6951,25064,2,26
6952,68346,1,20
6953,15431,1,35
6954,03046,1,25
6955,29617,1,25
6956,73533,3,48
6957,29334,3,38
6958,49961,2,9
6959,85534,2,21
6960,68634,1,25
6961,17020,2,40
6962,16635,1,65
6963,75137,2,52
6964,35456,2,52
6965,50532,1,17
6966,42338,1,15
6967,97115,1,18
6968,14837,1,54
6969,33838,1,19
6970,48131,1,49
6971,52038,1,19
6972,34698,3,51
6973,08812,1,35
6974,88310,2,15
6975,45714,1,26
6976,88344,1,23
6977,50626,1,22
6978,47336,1,28
6979,14048,3,40
6980,20754,1,100
6981,63070,1,29
6982,29654,3,35
6983,61525,2,27
6984,51529,1,28
6985,37327,1,37
6986,42339,1,25
6987,28334,2,34
6988,02891,2,48
6989,35094,1,20
6990,65640,2,20
6991,56127,1,15
6992,95937,1,31
6993,17745,1,14
6994,42528,1,18
6995,47337,1,17
6996,58329,1,15
6997,58329,1,15
6998,96025,1,28
6999,01827,1,24
7000,62239,1,33
7001,54950,1,23
7002,71329,3,22
7003,18641,1,20
7004,47231,1,30
7005,57623,1,30
7006,15122,1,35
7007,15110,1,25
7008,54736,1,32
7009,61024,2,25
7010,54736,1,32
7011,81303,16,160
7012,39063,1,11
7013,74701,3,33
7014,52747,1,22
7015,27944,1,25
7016,29644,3,23
7017,04222,1,41
7018,03824,1,37
7019,27704,17,338
7020,13054,1,30
7021,17578,1,25
7022,18614,1,27
7023,70529,2,19
7024,72833,1,14
7025,12508,1,25
7026,29180,2,16
7027,35744,1,22
7028,59433,1,19
7029,25521,1,20
7030,02332,2,30
7031,55072,3,0
7032,71328,4,43
7033,58075,2,25
7034,60420,1,29
7035,66849,1,46
7036,68635,1,35
7037,38024,9,161
7038,38330,1,28
7039,46311,2,35
7040,24112,1,40
7041,38024,3,51
7042,52040,1,40
7043,22935,1,26
7044,82001,1,30
7045,13406,1,32
7046,27215,2,31
7047,81036,1,15
7048,29468,1,9
7049,55123,5,43
7050,85925,1,27
7051,13331,1,20
7052,56446,1,19
7053,57625,1,27
7054,81637,1,10
7055,81631,1,12
7056,38485,1,16
7057,36853,2,12
7058,17347,1,25
7059,47036,1,23
7060,53119,1,34
7061,83616,3,42
7062,68347,1,34
7063,50533,1,23
7064,49950,1,10
7065,06401,1,71
7066,18603,1,60
7067,44425,1,35
7068,77434,1,27
7069,56024,1,19
7070,12180,1,29
7071,84005,2,35
7072,76179,1,42
7073,87718,1,12
7074,78852,3,70
7075,54729,1,21
7076,54521,2,27
7077,81632,5,64
7078,24085,1,42
7079,65641,4,25
7080,27242,1,47
7081,99738,1,5
7082,42634,2,30
7083,17731,1,21
7084,55731,1,20
7085,08092,1,30
7086,74734,1,15
7087,06268,2,59
7088,37060,1,8
7089,73033,1,11
7090,19512,1,36
7091,72331,1,10
7092,75766,1,16
7093,50072,1,21
7094,42410,1,19
7095,74840,2,14
7096,12058,1,39
7097,52041,1,31
7098,13332,1,20
7099,60518,1,30
7100,39823,10,63
7101,50535,1,26
7102,76802,1,25
7103,22936,1,25
7104,79031,1,20
7105,38551,1,23
7106,40076,1,17
7107,37847,1,22
7108,57638,1,20
7109,36854,1,33
7110,18067,1,29
7111,42164,1,17
7112,62024,1,15
7113,14051,2,55
7114,14052,1,60
7115,14414,2,48
7116,18013,1,30
7117,25067,2,28
7118,42141,1,20
7119,94546,2,52
7120,27018,1,36
7121,40729,1,25
7122,18603,1,20
7123,55011,3,36
7124,15333,1,25
7125,14469,1,48
7126,19335,1,30
7127,11717,1,50
7128,36426,1,26
7129,02333,1,26
7130,01515,1,32
7131,06234,1,11
7132,31606,1,15
7133,08816,3,60
7134,08816,3,84
7135,05832,1,15
7136,02858,2,34
7137,16029,1,32
7138,17872,1,25
7139,14870,1,14
7140,84520,1,12
7141,71254,8,31
7142,42541,1,14
7143,12060,1,25
7144,46312,4,76
7145,35048,2,20
7146,71923,2,17
7147,38541,1,12
7148,44112,2,44
7149,12514,1,28
7150,71418,1,23
7151,47201,2,43
7152,76905,1,22
7153,14055,2,40
7154,94513,9,84
7155,03813,1,8
7156,14830,1,24
7157,98607,5,34
7158,92021,2,44
7159,63702,3,35
7160,39479,1,12
7161,04227,1,15
7162,05253,1,20
7163,05341,1,0
7164,31027,1,7
7165,61025,2,35
7166,73532,1,11
7167,60118,1,30
7168,17821,1,35
7169,72206,3,21
7170,75951,2,12
7171,47043,2,35
7172,05448,0,13
7173,11735,3,150
7174,12533,7,235
7175,89423,14,163
7176,41168,1,38
7177,25671,1,25
7178,39647,1,6
7179,08873,1,52
7180,07728,3,68
7181,61430,1,13
7182,28120,1,41
7183,59434,1,18
7184,12302,1,50
7185,42211,3,28
7186,80482,3,40
7187,49777,1,16
7188,88203,1,10
7189,49506,1,33
7190,42712,1,15
7191,06360,1,50
7192,12061,3,90
7193,18041,1,42
7194,02818,2,40
7195,08020,2,40
7196,06423,3,54
7197,37860,1,21
7198,11937,2,140
7199,06424,3,74
7200,07936,2,37
7201,06108,5,132
7202,06027,1,24
7203,06512,4,79
7204,05837,1,15
7205,60429,2,31
7206,59635,1,16
7207,13350,1,42
7208,14901,1,9
7209,44654,1,45
7210,28358,1,23
7211,56433,1,0
7212,15688,2,60
7213,70776,3,29
7214,11730,1,120
7215,76458,1,11
7216,12424,1,14
7217,60433,3,44
7218,06243,1,11
7219,03827,1,28
7220,12401,2,28
7221,78611,3,18
7222,34685,3,39
7223,19050,1,48
7224,48823,2,53
7225,38063,1,12
7226,35613,2,29
7227,28164,3,53
7228,06759,1,20
7229,43920,1,16
7230,01028,1,26
7231,25512,1,15
7232,64743,1,20
7233,46017,2,84
7234,13790,1,20
7235,34211,8,87
7236,11939,1,40
7237,42044,3,33
7238,38401,1,8
7239,16335,1,20
7240,11554,6,250
7241,13757,1,36
7242,88012,2,22
7243,32583,2,16
7244,59802,1,15
7245,61244,3,34
7246,72021,2,13
7247,05651,2,35
7248,11940,1,62
7249,75645,2,17
7250,49749,1,19
7251,27893,2,29
7252,39350,4,22
7253,21631,2,27
7254,07079,1,23
7255,64844,1,20
7256,32578,1,10
7257,11731,2,105
7258,17970,1,24
7259,11732,1,65
7260,39759,1,35
7261,98540,5,39
7262,07018,4,168
7263,14729,1,45
7264,44413,2,28
7265,14056,1,40
7266,18212,1,15
7267,61611,3,42
7268,36756,1,12
7269,50222,1,9
7270,17520,1,40
7271,98391,10,139
7272,62352,1,12
7273,30344,4,97
7274,37317,5,50
7275,75436,1,10
7276,63845,1,12
7277,17317,1,20
7278,02914,4,110
7279,35160,1,17
7280,72117,4,18
7281,06260,1,25
7282,11942,2,72
7283,14772,1,35
7284,36274,1,10
7285,22947,1,32
7286,24740,1,20
7287,37763,5,16
7288,14445,1,39
7289,11518,5,160
7290,07073,3,80
7291,70047,3,30
7292,62201,4,58
7293,12063,1,34
7294,14224,1,50
7295,14103,1,52
7296,27205,2,31
7297,62221,2,25
7298,83833,3,30
7299,70816,2,35
7300,28001,2,35
7301,44626,2,17
7302,28039,2,36
7303,43925,1,21
7304,37620,1,35
7305,13057,2,44
7306,48730,1,26
7307,15909,1,30
7308,75603,1,10
7309,30436,3,14
7310,53120,1,44
7311,97886,3,18
7312,38828,2,24
7313,59635,2,21
7314,08360,1,30
7315,44618,2,32
7316,08888,1,17
7317,19355,1,32
7318,14589,1,25
7319,11596,1,50
7320,08520,1,30
7321,08520,1,25
7322,39339,1,12
7323,76078,1,9
7324,26142,2,30
7325,12064,1,28
7326,84755,2,7
7327,96126,5,45
7328,71037,6,53
7329,08060,1,15
7330,30538,1,16
7331,04634,1,6
7332,10709,5,79
7333,28719,2,37
7334,19505,3,40
7335,41007,1,20
7336,15627,1,30
7337,31320,2,26
7338,65638,2,23
7339,21532,1,33
7340,52404,1,13
7341,45171,3,48
7342,43014,2,45
7343,27858,1,50
7344,96122,4,17
7345,61822,1,23
7346,65270,1,12
7347,18103,1,20
7348,74301,1,17
7349,35020,1,18
7350,27545,2,67
7351,17368,1,18
7352,77396,1,25
7353,06242,1,15
7354,59635,1,20
7355,02642,1,22
7356,01027,1,29
7357,44095,1,29
7358,76448,1,20
7359,38583,2,18
7360,84535,1,5
7361,31023,2,27
7362,54626,1,40
7363,73448,1,12
7364,02375,3,32
7365,12154,2,25
7366,04740,1,30
7367,54471,1,24
7368,03580,1,13
7369,62633,1,24
7370,66020,1,21
7371,06612,1,48
7372,75607,1,7
7373,21601,1,80
7374,56025,1,15
7375,28312,1,56
7376,48021,1,23
7377,11941,1,109
7378,98027,15,220
7379,17745,2,49
7380,75681,1,11
7381,23347,1,32
7382,40245,2,69
7383,27376,1,30
7384,45320,2,40
7385,13334,2,30
7386,80615,1,41
7387,48827,1,24
7388,48827,1,20
7389,44044,1,28
7390,47338,1,19
7391,11768,1,59
7392,07724,1,45
7393,98328,1,21
7394,54701,6,90
7395,16030,1,15
7396,95223,4,32
7397,28754,2,22
7398,35622,1,17
7399,29621,1,29
7400,28625,1,40
7401,65803,5,31
7402,39095,1,8
7403,36353,2,12
7404,97826,3,25
7405,31648,3,8
7406,80727,1,18
7407,36024,2,38
7408,32336,1,5
7409,15005,3,35
7410,48229,1,24
7411,78538,1,26
7412,19020,1,31
7413,04428,1,18
7414,52553,1,19
7415,68834,2,30
7416,71371,2,24
7417,53019,1,44
7418,57232,1,25
7419,27288,4,68
7420,14057,1,48
7421,55344,4,109
7422,55329,1,27
7423,17601,1,44
7424,76837,1,19
7425,39194,1,15
7426,82932,1,15
7427,27932,1,36
7428,48620,2,22
7429,59026,1,15
7430,59026,1,15
7431,68935,1,18
7432,54426,1,28
7433,02539,2,46
7434,19038,1,45
7435,61802,1,15
7436,76134,1,24
7437,30810,1,8
7438,58433,1,30
7439,58433,1,30
7440,19057,1,25
7441,57735,1,36
7442,43517,2,36
7443,56128,1,23
7444,53534,1,31
7445,64444,2,21
7446,32132,2,39
7447,07020,3,58
7448,73006,1,16
7449,10465,1,30
7450,62426,2,30
7451,52042,1,29
7452,29620,1,20
7453,40213,1,22
7454,41017,1,87
7455,15218,1,40
7456,75117,1,17
7457,19073,1,36
