Id,ZipCode,Longitude,Latitude,FullTimeOfficers,PartTimeOfficers,TotalActiveOfficers
577,01330,-72.7919,42.5260643,0,6,6
578,01515,-72.0523144,42.2251078,4,9,13
579,02482,-71.2881842,42.3005212,38,10,48
580,02067,-71.1868883,42.1140749,30,0,30
581,02062,-71.1949309,42.192598,61,0,61
582,01864,-71.0777224,42.5739292,29,5,34
583,01867,-71.101157,42.525081,40,0,40
584,02152,-70.9844638,42.3767744,35,13,48
585,01985,-70.98814337,42.80109324,7,15,22
586,01468,-72.0665179,42.5534607,10,6,16
587,01462,-71.7410804,42.5981073,13,13,26
588,01886,-71.4369264,42.5816766,40,0,40
589,01581,-71.61507129,42.26823226,30,15,45
590,02673,-70.2448539,41.6687717,54,12,66
591,01082,-72.2417536,42.261222,18,18,36
592,02703,-71.28118786,41.94350515,80,0,80
593,01550,-72.0269144,42.0752978,36,25,61
594,02379,-71.01357507,42.01867737,20,10,30
595,01754,-71.4613682,42.4304527,21,11,32
596,02045,-70.84607234,42.26528878,25,0,25
597,02364,-70.73640521,41.99365668,24,11,35
598,01950,-70.8725787,42.8115245,31,10,41
599,01748,-71.52375058,42.22882743,20,0,20
600,01746,-71.4271933,42.2075272,24,0,24
601,92108,-117.1599812,32.77407503,38,0,38
602,95677,-121.215322,38.7888512,3,10,13
603,98563,-123.601286,46.9817157,39,0,39
604,90746,-118.2571994,33.8665294,17,0,17
605,92583,-116.9678393,33.8078252,2,0,2
606,92020,-117.0036401,32.81643726,11,0,11
607,95901,-121.5378627,39.1267077,6,4,10
608,94132,-122.4814548,37.7259665,24,0,24
609,93277,-119.3166827,36.3225773,5,0,5
610,95207,-121.3141207,37.9934189,10,0,10
611,95819,-121.4196925,38.55750224,21,10,31
612,95135,-121.7627447,37.3001551,5,4,9
613,92697,-117.8347852,33.6466061,57,0,57
614,91208,-118.2277374,34.166755,10,0,10
615,94904,-122.5490675,37.95412089,7,2,9
616,95936,-120.8302097,39.5589288,10,0,10
617,92834,-117.889408,33.88307669,22,0,22
618,94607,-122.2660669,37.7976378,192,0,192
619,95642,-120.7693611,38.35152806,47,8,55
620,01833,-70.993626,42.7219888,11,13,24
621,01510,-71.6825936,42.4151506,27,0,27
622,01906,-71.00713031,42.46505427,53,0,53
623,01720,-71.44486139,42.48035616,33,2,35
624,01432,-71.59200346,42.56408043,15,0,15
625,50581,-94.5276652,42.8135371,2,4,6
626,52627,-91.3120701,40.633329,17,0,17
627,50263,-93.8655058,41.5988986,12,0,12
628,50636,-92.8021111,42.8968471,1,0,1
629,50327,-93.5147372,41.5973193,13,0,13
630,52157,-91.1869533,43.0459555,3,4,7
631,06037,-72.77542927,41.62665176,37,0,37
632,06062,-72.8659204,41.6729195,35,0,35
633,06511,-72.925412,41.2890844,6,0,6
634,94806,-122.3411797,37.9598431,57,0,57
635,92233,-115.5152176,33.12601501,5,0,5
636,93955,-121.853536,36.6035784,48,4,52
637,93517,-119.228251,38.2570102,27,0,27
638,01583,-71.76879,42.3231197,23,3,26
639,51024,-96.29024082,42.6258114,2,3,5
640,51041,-96.05778291,43.00505483,7,2,9
641,52132,-91.8660634,43.1826711,2,0,2
642,51653,-95.671114,40.8981459,1,3,4
643,52728,-90.72208935,41.45728561,3,3,6
644,51351,-95.1510648,43.3244908,4,3,7
645,50501,-94.1880292,42.5042495,37,0,37
646,50466,-92.5555337,43.3636082,1,0,1
647,52591,-92.2042887,41.3344872,2,7,9
648,52653,-91.1876876,41.1822182,3,2,5
649,52556,-91.9782044,41.0093501,12,1,13
650,52241,-91.5833121,41.6779919,32,0,32
651,50634,-92.21508298,42.4163359,1,0,1
652,52349,-92.0252042,42.1683052,8,3,11
653,50613,-92.447768,42.5364971,42,0,42
654,50588,-95.1962691,42.6479713,18,0,18
655,50644,-91.8885798,42.4703319,11,0,11
656,50036,-93.88030162,42.06152574,15,2,17
657,52172,-91.47793098,43.27064632,7,0,7
658,51529,-95.59954155,41.85408105,2,1,3
659,52043,-91.40578982,42.85544843,2,4,6
660,50511,-94.2384267,43.0700997,10,0,10
661,52233,-91.67531731,42.03849318,12,0,12
662,50226,-93.71445654,41.77153896,6,0,6
663,50219,-92.91614483,41.40508772,14,0,14
664,50533,-93.8993189,42.6638965,7,0,7
665,51201,-95.8528637,43.1801323,7,0,7
666,50112,-92.7284911,41.743571,15,0,15
667,50072,-94.1226097,41.4910203,2,1,3
668,52314,-91.4181381,41.9231417,6,0,6
669,52248,-91.9498075,41.364158,1,0,1
670,50851,-94.5594758,40.8802783,3,1,4
671,06238,-72.3094341,41.7770306,14,0,14
672,32399,-84.23399141,30.41955248,12,0,12
673,33301,-80.14072266,26.11942958,50,4,54
674,80443,-106.1022791,39.57566967,13,0,13
675,80705,-103.8335059,40.2714097,1,1,2
676,30034,-84.27251436,33.69288198,278,0,278
677,31401,-81.08894495,32.07540769,534,0,534
678,30460,-81.78859574,32.42600933,27,0,27
679,70422,-90.65787895,30.68196388,1,0,1
680,70775,-91.376942,30.779376,8,8,16
681,70071,-90.6993964,30.0469536,3,0,3
682,70592,-91.99617391,30.09529216,11,0,11
683,71254,-91.1733297,32.8037552,16,0,16
684,92606,-117.8262899,33.6860683,197,0,197
685,95928,-121.8152781,39.7358279,88,0,88
686,95536,-124.2611932,40.5767724,3,1,4
687,93263,-119.2771121,35.5044709,21,0,21
688,95240,-121.2762143,38.1357663,76,4,80
689,95301,-120.6003976,37.3597006,33,0,33
690,02360,-70.6536417,41.9316751,172,215,387
691,50201,-93.45136336,42.0230849,9,0,9
692,52342,-92.58074694,41.99602144,5,2,7
693,52531,-92.8100075,41.0255398,5,0,5
694,50213,-93.7632476,41.0446786,6,0,6
695,33461,-80.09526986,26.64147637,39,2,41
696,06057,-72.9796958,41.8793086,4,1,5
697,85345,-112.2386075,33.5751117,189,0,189
698,86322,-111.8933326,34.6206072,17,0,17
699,32958,-80.4742648,27.8175707,39,1,40
700,32444,-85.647909,30.245632,25,0,25
701,32053,-83.09916002,30.60334219,2,0,2
702,34689,-82.74485658,28.14278389,49,0,49
703,32720,-81.30502827,29.02951617,450,8,458
704,32304,-84.3352884,30.4394915,443,25,468
705,81154,-106.6431818,37.6682373,3,0,3
706,80863,-105.0663851,39.01485603,20,0,20
707,81123,-105.512213,37.43487231,2,0,2
708,81625,-107.5567417,40.50592289,22,0,22
709,81639,-107.2584791,40.49524477,6,2,8
710,81101,-105.86352,37.469589,24,0,24
711,81137,-107.6330851,37.13373161,17,0,17
712,81120,-106.0090094,37.07457453,2,1,3
713,31001,-83.30816902,31.99043896,3,4,7
714,30525,-83.39895602,34.88253722,9,5,14
715,30290,-84.59455302,33.47829833,18,0,18
716,30257,-84.19593136,33.11515037,1,5,6
717,30511,-83.55000419,34.48669195,9,4,13
718,30677,-83.4185938,33.86753816,6,0,6
719,31069,-83.73434729,32.46183499,38,0,38
720,30549,-83.582999,34.128582,23,0,23
721,30220,-84.83926199,33.23300175,9,2,11
722,30567,-83.6785563,34.1624906,4,2,6
723,30039,-84.0099418,33.8332203,49,0,49
724,30248,-84.1152401,33.3510738,19,0,19
725,30755,-85.03920191,34.84769914,3,5,8
726,31635,-83.074347,31.037109,7,1,8
727,31626,-83.79030642,30.79142585,4,1,5
728,31029,-83.93713894,33.03263173,19,4,23
729,30558,-83.56047005,34.25326369,4,8,12
730,31018,-82.6083875,32.9790247,1,6,7
731,30458,-81.78742971,32.44564241,60,0,60
732,30555,-84.37173372,34.98622353,4,2,6
733,30562,-83.38212078,34.91927701,2,1,3
734,31791,-83.83801052,31.52584453,14,0,14
735,31749,-83.3297662,31.4091,1,2,3
736,31643,-83.55807595,30.78314221,15,0,15
737,30421,-82.11008912,32.18029889,1,0,1
738,31302,-81.30186354,32.13413191,11,0,11
739,30753,-85.31236235,34.543096,8,3,11
740,30513,-84.32499941,34.86391627,9,0,9
741,30710,-84.9521849,34.9598593,1,1,2
742,31827,-84.5397768,32.6773276,3,0,3
743,30258,-84.4996035,33.011597,1,2,3
744,39846,-84.73800345,31.55726543,3,2,5
745,70452,-89.7467792,30.37581834,10,10,20
746,72801,-93.13482451,35.28522234,50,0,50
747,72471,-91.13276299,35.82521988,1,2,3
748,72102,-91.8212623,35.11271628,2,2,4
749,72127,-92.64189052,35.15791401,2,6,8
750,71601,-92.0029693,34.2296901,55,1,56
751,71851,-93.91440205,33.87552058,3,3,6
752,72126,-92.8039232,35.0051069,8,0,8
753,72944,-94.25056418,35.06033485,4,4,8
754,72853,-93.22238814,35.03280603,3,0,3
755,72476,-90.95864039,36.07004772,13,10,23
756,72113,-92.4032096,34.8572099,26,0,26
757,71676,-91.5736498,33.0604944,1,0,1
758,72653,-92.38682257,36.33343665,32,9,41
759,72751,-94.118284,36.441244,9,0,9
760,72653,-92.38594514,36.33345856,26,4,30
761,72143,-91.7400704,35.249002,41,0,41
762,71764,-93.069609,33.41131999,1,3,4
763,71665,-92.1896921,33.9583301,7,0,7
764,71671,-92.06368815,33.61495415,4,1,5
765,34984,-80.34300004,27.27565051,245,5,250
766,32784,-81.66803477,28.92930501,8,1,9
767,32132,-80.9052735,28.9929004,30,0,30
768,34112,-81.7658812,26.1270613,628,3,631
769,34787,-81.62090153,28.55424915,7,6,13
770,81073,-102.6161965,37.4066593,3,3,6
771,81090,-102.2785635,37.3873132,1,0,1
772,81328,-108.2894083,37.34543192,3,0,3
773,80451,-106.1045351,40.0724416,18,2,20
774,81630,-108.2139615,39.33316352,3,0,3
775,81601,-107.3272956,39.54704231,24,0,24
776,80903,-104.8246615,38.8307456,454,5,459
777,80461,-106.2922525,39.24813232,9,0,9
778,30817,-82.47573621,33.79416548,12,3,15
779,31014,-83.35523476,32.38756054,12,1,13
780,39854,-85.10925552,31.88615271,7,0,7
781,31096,-82.70600796,32.74108076,8,2,10
782,31634,-82.74880386,31.03680405,10,1,11
783,30115,-84.49242479,34.19513328,340,6,346
784,31023,-83.15950718,32.1811519,15,2,17
785,31044,-83.34491717,32.68760246,22,0,22
786,31648,-83.0277835,30.70297868,8,1,9
787,30643,-82.93326071,34.35523817,23,4,27
788,30222,-84.71137931,33.04424233,30,0,30
789,30728,-85.2800896,34.70443623,80,2,82
790,95901,-121.5879773,39.1412375,19,14,33
791,95203,-121.322412,37.9459682,14,0,14
792,92103,-117.1481455,32.75367788,45,0,45
793,90731,-118.2818668,33.74077919,133,0,133
794,92703,-117.8802709,33.74840677,1794,57,1851
795,92703,-117.8804691,33.7504537,369,0,369
796,86303,-112.4677644,34.5389473,72,0,72
797,85331,-111.9557328,33.82745848,2,0,2
798,33162,-80.1617756,25.931426,111,0,111
799,33034,-80.482611,25.4482968,31,2,33
800,33180,-80.1392888,25.9528071,80,0,80
801,33160,-80.1213561,25.9573435,20,5,25
802,32780,-80.8149184,28.5305163,88,0,88
803,32951,-80.563723,28.0679155,8,0,8
804,33062,-80.0788968,26.3008849,15,0,15
805,33990,-81.9571486,26.6303743,220,0,220
806,32233,-81.4027533,30.332689,26,0,26
807,32703,-81.5091499,28.6704426,85,0,85
808,32626,-82.8590492,29.4789065,12,5,17
809,32055,-82.6390735,30.1910102,39,12,51
810,34711,-81.7696443,28.5549594,53,0,53
811,93422,-120.6725083,35.4910561,31,0,31
812,01301,-72.6310077,42.5996106,2,0,2
813,01105,-72.57850629,42.10882764,13,0,13
814,01085,-72.7934748,42.1292482,16,0,16
815,02125,-71.0400229,42.314267,26,0,26
816,01602,-71.8713903,42.2700457,7,0,7
817,01970,-70.89390545,42.50077137,25,0,25
818,02657,-70.18264428,42.04978664,1,0,1
819,52223,-91.33179659,42.42994932,1,0,1
820,50129,-94.37382853,42.01366368,7,4,11
821,52306,-91.25521391,41.90502419,1,1,2
822,50543,-94.29150173,42.28080663,1,2,3
823,51638,-95.3077032,40.8331702,1,4,5
824,06379,-71.8622267,41.3686505,34,3,37
825,06416,-72.6466562,41.5958674,25,0,25
826,85621,-110.9319019,31.3461086,60,0,60
827,33850,-81.7285107,28.0929853,10,2,12
828,32340,-83.4135921,30.4679589,14,0,14
829,32091,-82.1188132,29.9381547,19,4,23
830,34748,-81.8747921,28.8096425,70,2,72
831,33021,-80.1747775,26.0102144,316,7,323
832,33065,-80.265125,26.2641417,202,0,202
833,32580,-86.5000798,30.509654,10,4,14
834,32119,-81.0079988,29.1813146,25,2,27
835,32771,-81.2727266,28.8048274,131,0,131
836,32322,-84.656304,29.853874,6,0,6
837,80601,-104.782374,39.9733051,53,0,53
838,80701,-103.7876199,40.2521227,28,0,28
839,81401,-107.874763,38.479071,42,0,42
840,80829,-104.9127869,38.8578958,15,0,15
841,81652,-107.6561333,39.5484315,8,0,8
842,81428,-107.5981773,38.86741844,5,0,5
843,80107,-104.5956357,39.35899788,5,0,5
844,80124,-104.8810313,39.5520818,44,0,44
845,80537,-105.0664304,40.4009446,88,0,88
846,30043,-83.99860383,33.97956538,5,0,5
847,31204,-83.65840615,32.84094621,28,0,28
848,31520,-81.49136219,31.16331143,25,0,25
849,71486,-93.643037,31.630604,5,5,10
850,70767,-91.2163777,30.501331,183,0,183
851,70124,-90.09810544,29.99325305,2,0,2
852,96101,-120.5407421,41.4837251,14,0,14
853,19804,-75.6096977,39.7170657,8,2,10
854,04009,-70.7036334,44.0550269,8,8,16
855,42420,-87.59194436,37.83881825,20,0,20
856,83501,-117.0178911,46.4324446,25,0,25
857,49629,-85.4113391,44.8958779,5,0,5
858,83871,-116.7672999,46.7344778,1,0,1
859,67060,-97.35309304,37.56488996,26,0,26
860,20722,-76.9518421,38.938201,6,2,8
861,83210,-112.8391304,42.94456842,4,0,4
862,04849,-69.1126963,44.2934812,1,5,6
863,21787,-77.1746168,39.65755869,12,0,12
864,61415,-90.4361187,40.6630135,0,5,5
865,62677,-89.9221753,39.8755938,0,5,5
866,62901,-89.21414858,37.71956456,36,0,36
867,66083,-94.817816,38.743935,13,0,13
868,61455,-90.6736595,40.4584653,13,5,18
869,62960,-88.73317939,37.15275477,13,0,13
870,40977,-83.6974398,36.76301399,7,0,7
871,61430,-90.3074174,40.9425093,1,9,10
872,60021,-88.2185959,42.1988492,13,0,13
873,60140,-88.52425907,42.10220193,10,0,10
874,61607,-89.65176429,40.65100134,10,3,13
875,19901,-75.52397332,39.16029122,12,0,12
876,47933,-86.89284553,40.05673132,17,0,17
877,49862,-86.65516183,46.41187622,5,0,5
878,20850,-77.1861054,39.1034345,1206,0,1206
879,04631,-66.98502382,44.90386486,4,9,13
880,62298,-90.14689468,38.33583973,14,3,17
881,48661,-84.2458949,44.2751777,18,5,23
882,67010,-96.97071986,37.69789676,23,0,23
883,42134,-86.5772125,36.7218255,22,1,23
884,41071,-84.4970912,39.0922923,0,10,10
885,04105,-70.24575938,43.73551831,17,5,22
886,83805,-116.3124707,48.697741,8,0,8
887,66736,-95.822287,37.5471324,10,0,10
888,40047,-85.5528588,38.0633204,15,0,15
889,47660,-87.3438391,38.3388035,4,2,6
890,62703,-89.64936794,39.75287405,4,6,10
891,47164,-86.10935505,38.40749847,0,0,0
892,66508,-96.64224299,39.84108494,7,6,13
893,61282,-90.41337079,41.51157635,14,0,14
894,60446,-88.0820582,41.6447079,66,0,66
895,62269,-89.897425,38.5581404,17,1,18
896,60432,-88.0852414,41.5234661,302,0,302
897,66901,-97.6597391,39.56891644,8,0,8
898,67701,-101.0428669,39.39561179,6,1,7
899,66056,-94.81104814,38.14216779,10,2,12
900,66956,-98.2103656,39.7883613,3,1,4
901,67473,-98.70202448,39.43778138,7,1,8
902,66087,-95.08993208,39.78524994,4,0,4
903,48879,-84.5573944,43.0016644,10,0,10
904,83835,-116.7666829,47.7586535,1,0,1
905,48439,-83.6309744,42.9261302,18,0,18
906,48612,-84.4879718,43.8814654,1,3,4
907,49920,-88.33538888,46.09701209,7,2,9
908,49079,-85.8922661,42.215121,9,2,11
909,48661,-84.2360612,44.2767606,5,0,5
910,48846,-85.0614397,42.9816248,16,0,16
911,49665,-85.1464315,44.1021663,1,0,1
912,48430,-83.7048664,42.7936102,15,0,15
913,49449,-86.4325812,43.7786172,3,4,7
914,04843,-69.06663957,44.21066914,11,1,12
915,49010,-85.8523321,42.5283083,59,6,65
916,67410,-97.21332423,38.91601713,14,3,17
917,49801,-88.06352,45.8159616,13,5,18
918,60466,-87.6870961,41.44742506,16,2,18
919,66743,-94.864466,37.5122505,33,2,35
920,21157,-76.9870133,39.572095,67,0,67
921,21801,-75.58006398,38.40939749,0,8,8
922,21629,-75.8335291,38.8878225,32,1,33
923,49043,-86.2622319,42.2951764,6,1,7
924,49045,-85.9743151,42.1090474,5,2,7
925,67855,-101.7497637,37.57208114,6,0,6
926,62263,-89.38112258,38.33762469,7,3,10
927,49431,-86.4431353,43.9580547,20,0,20
928,41339,-83.38403149,37.55359008,0,7,7
929,48658,-83.9563681,43.9840989,12,1,13
930,49707,-83.4508749,45.0793607,13,2,15
931,67735,-101.7094834,39.35057553,7,0,7
932,49946,-88.4407496,46.7488567,6,1,7
933,67665,-98.85811177,38.88904205,10,4,14
934,40360,-83.76434548,38.14441286,2,4,6
935,20740,-76.9214217,38.9934627,8,0,8
936,49615,-85.2095993,44.9766726,3,0,3
937,66739,-94.64136246,37.07574976,7,4,11
938,49651,-85.2130045,44.3333046,12,6,18
939,21904,-76.11329887,39.60298606,3,0,3
940,21617,-76.06200436,39.04768329,10,0,10
941,04072,-70.4475094,43.4978166,34,0,34
942,66851,-96.92653569,38.24293007,1,1,2
943,48857,-84.1783086,42.8389756,2,4,6
944,20743,-76.91390177,38.88450757,9,0,9
945,66109,-94.7897169,39.1502996,13,1,14
946,04662,-68.2872801,44.2942542,7,6,13
947,20784,-76.8936275,38.9414432,3,1,4
948,20710,-76.93285313,38.94229636,17,0,17
949,21788,-77.4122368,39.6210705,9,0,9
950,66202,-94.65409412,39.01915175,29,4,33
951,49779,-83.8158129,45.4207347,7,0,7
952,04473,-68.6735558,44.8824369,14,1,15
953,04462,-68.7087967,45.6564878,9,2,11
954,20008,-77.0642583,38.9435395,36,0,36
955,04430,-68.5826904,45.6279944,5,5,10
956,60551,-88.68044044,41.53049892,3,3,6
957,49406,-86.2017787,42.6435555,7,9,16
958,49091,-85.4191836,41.8003829,19,0,19
959,04416,-68.7947722,44.574067,7,6,13
960,04938,-70.14603882,44.66001599,12,3,15
961,83221,-112.344201,43.19465321,25,1,26
962,04268,-70.5390096,44.2141194,7,4,11
963,83467,-113.9022456,45.1792906,7,2,9
964,83843,-117.0002552,46.73186094,35,0,35
965,46176,-85.7785536,39.5205781,29,25,54
966,42408,-87.6933736,37.16701948,4,0,4
967,46071,-86.60680823,40.12924823,3,0,3
968,62233,-89.8203248,37.9148889,9,8,17
969,46994,-86.24128279,40.66074288,0,4,4
970,47348,-85.3694426,40.4567831,13,0,13
971,21875,-75.5779383,38.4515704,11,0,11
972,46052,-86.4664915,40.0473168,29,0,29
973,48463,-83.5181666,43.1694156,0,9,9
974,19706,-75.5937249,39.573606,3,2,5
975,19941,-75.424748,38.80608248,1,1,2
976,49512,-85.5951016,42.8772376,68,0,68
977,62275,-89.54118867,38.8263825,1,1,2
978,48451,-83.7812513,42.8145285,5,9,14
979,83851,-116.8866378,47.33543089,2,0,2
980,42442,-87.456799,37.182962,1,0,1
981,46711,-84.9638539,40.6569557,7,0,7
982,42431,-87.49712395,37.32836262,44,0,44
983,62272,-89.6173602,38.0163891,1,2,3
984,46923,-86.6722631,40.5864322,7,4,11
985,48047,-82.7339663,42.6791801,17,0,17
986,48461,-83.1952039,43.2291139,2,3,5
987,49757,-84.6192806,45.8495603,5,4,9
988,49454,-86.2798147,43.9552718,3,0,3
989,48473,-83.8335846,42.9594579,8,7,15
990,49412,-85.9425935,43.4674397,8,7,15
991,66043,-94.8991513,39.2373069,17,0,17
992,48157,-83.4425852,41.8099481,4,0,4
993,04032,-70.107493,43.8539226,13,2,15
994,48220,-83.13109561,42.46031819,45,0,45
995,46056,-85.61477253,39.97684621,1,8,9
996,41537,-82.6345887,37.1710172,5,0,5
997,21014,-76.3485419,39.5361339,280,0,280
998,83316,-114.7614102,42.5998722,8,0,8
999,46573,-86.01735263,41.53556694,5,0,5
1000,47342,-85.5008897,40.3144547,1,2,3
1001,62618,-90.4312418,40.019328,9,5,14
1002,62995,-88.89617299,37.41608244,4,2,6
1003,62476,-88.00436722,38.5199235,1,1,2
1004,62859,-88.53570304,38.09345707,3,0,3
1005,62859,-88.5369355,38.0931506,5,5,10
1006,62664,-89.69805963,40.20163959,5,0,5
1007,62979,-88.26092259,37.79960433,3,3,6
1008,62864,-88.9042858,38.3191846,44,0,44
1009,62844,-87.9933553,38.2574851,1,4,5
1010,60443,-87.7333498,41.5176248,36,0,36
1011,62918,-89.068176,37.7501488,3,4,7
1012,60068,-87.8305822,42.0081937,57,0,57
1013,62563,-89.5265502,39.7447195,8,1,9
1014,60176,-87.8648799,41.9552156,33,6,39
1015,62295,-90.2767158,38.306639,2,4,6
1016,62701,-89.6444063,39.799069,273,0,273
1017,60475,-87.6381665,41.4700731,27,6,33
1018,62257,-89.7537823,38.246724,4,8,12
1019,61554,-89.6498488,40.5685158,56,0,56
1020,60162,-87.90729,41.878011,29,0,29
1021,61061,-89.33097624,42.01531164,9,2,11
1022,61254,-90.1543815,41.4526901,13,0,13
1023,61833,-87.63904169,40.1064935,3,14,17
1024,60441,-88.0248031,41.586241,37,1,38
1025,60544,-88.21757692,41.62127686,55,0,55
1026,62821,-88.15880158,38.09154538,9,0,9
1027,61422,-90.5080064,40.55223367,5,3,8
1028,61820,-88.2392763,40.116877,122,0,122
1029,62917,-88.6349447,37.6840054,2,4,6
1030,60447,-88.2604952,41.448847,21,0,21
1031,60191,-87.9796217,41.9668783,34,0,34
1032,56431,-93.7084441,46.5327329,6,0,6
1033,48135,-83.3294671,42.329469,37,0,37
1034,60085,-87.8347273,42.3611496,155,0,155
1035,47424,-86.93825832,39.02689563,4,3,7
1036,60015,-87.89810666,42.15824246,7,6,13
1037,60044,-87.8443583,42.2784136,17,0,17
1038,60194,-88.10375632,42.02785676,130,0,130
1039,46122,-86.5253753,39.7604942,15,4,19
1040,60115,-88.7503807,41.9281288,61,0,61
1041,46034,-86.0151789,40.1314385,8,12,20
1042,62832,-89.2357968,38.0103281,11,5,16
1043,60131,-87.8646409,41.9364716,51,0,51
1044,60178,-88.69243851,41.98697843,29,0,29
1045,60103,-88.18553211,41.99110044,54,0,54
1046,60464,-87.8397075,41.6668657,10,17,27
1047,60466,-87.6795492,41.4853068,42,0,42
1048,60552,-88.68362504,41.63298119,4,3,7
1049,61550,-89.4726202,40.6057347,22,0,22
1050,46975,-86.2160295,41.0713203,14,0,14
1051,61564,-89.6544695,40.4943592,2,3,5
1052,48185,-83.4031442,42.3235621,100,0,100
1053,47666,-87.5860401,38.4063696,1,1,2
1054,61235,-90.01577664,41.42091219,2,4,6
1055,62047,-90.61885242,39.15705878,5,0,5
1056,48168,-83.4538393,42.4123967,34,0,34
1057,48141,-83.29704459,42.29555878,59,0,59
1058,47112,-86.1431572,38.2230367,22,0,22
1059,66088,-95.45818504,39.34485838,2,3,5
1060,66006,-95.1890264,38.7744758,9,0,9
1061,40324,-84.552751,38.21242,45,0,45
1062,66538,-96.0644179,39.83710688,6,2,8
1063,67642,-99.842309,39.3661006,4,1,5
1064,48341,-83.3325051,42.6609152,796,215,1011
1065,41472,-83.26029285,37.92111144,7,0,7
1066,48723,-83.39626218,43.48824901,8,3,11
1067,40216,-85.80804902,38.19498433,28,0,28
1068,21853,-75.69579147,38.20482857,12,2,14
1069,67501,-97.936576,38.0537785,69,0,69
1070,62656,-89.35904445,40.14555686,25,0,25
1071,60901,-87.8579071,41.0763502,60,0,60
1072,46543,-85.7005859,41.524399,1,1,2
1073,40370,-84.53626831,38.39085366,1,1,2
1074,62450,-88.08570411,38.73008906,7,1,8
1075,46774,-85.0184467,41.0708105,20,0,20
1076,41101,-82.6883998,38.490878,5,2,7
1077,48304,-83.2436264,42.5845505,24,0,24
1078,66030,-94.9185973,38.81129925,36,0,36
1079,61362,-89.19716723,41.32596297,11,9,20
1080,46322,-87.44883392,41.55383025,41,0,41
1081,46312,-87.4434155,41.6379548,110,0,110
1082,41858,-82.82678885,37.11796846,11,0,11
1083,67020,-97.6713026,38.02478837,1,4,5
1084,41465,-83.0674456,37.7523449,3,1,4
1085,67117,-97.34567424,38.07293642,2,5,7
1086,66967,-98.78698076,39.77650145,2,0,2
1087,21202,-76.6129347,39.2907044,99,0,99
1088,20678,-76.5876469,38.5385799,110,10,120
1089,66539,-95.86092295,39.1058258,2,4,6
1090,67546,-97.77610829,38.23118025,2,3,5
1091,42261,-86.68292181,37.22535798,6,2,8
1092,42025,-88.35620629,36.86647208,20,5,25
1093,62984,-88.1860876,37.7155679,4,1,5
